Date,Average_price($/unit) ,Total_Volume (units),Type,Year,City,State,Mileage (miles)
2020-05-31,$1.91 ,31602,organic,2020,Philadelphia, PA,2759
2020-05-31,$0.81 ,1566309,conventional,2020,PhoenixTucson, AZ,482
2020-05-31,$1.55 ,24759,organic,2020,PhoenixTucson, AZ,482
2020-05-31,$1.06 ,179987,conventional,2020,Pittsburgh, PA,2445
2020-05-31,$1.73 ,8970,organic,2020,Pittsburgh, PA,2445
2020-05-31,$1.13 ,835895,conventional,2020,Portland, OR,855
2020-05-31,$2.24 ,35894,organic,2020,Portland, OR,855
2020-05-31,$1.18 ,496938,conventional,2020,RaleighGreensboro, NC,2557
2020-05-31,$1.71 ,22979,organic,2020,RaleighGreensboro, NC,2557
2020-05-31,$1.07 ,399690,conventional,2020,RichmondNorfolk, VA,2632
2020-05-31,$1.55 ,15589,organic,2020,RichmondNorfolk, VA,2632
2020-05-31,$1.54 ,549356,conventional,2020,Sacramento, CA,277
2020-05-31,$1.99 ,19662,organic,2020,Sacramento, CA,277
2020-05-31,$1.06 ,671277,conventional,2020,San Diego, CA,253
2020-05-31,$2.20 ,28103,organic,2020,San Diego, CA,253
2020-05-31,$1.49 ,1041989,conventional,2020,San Francisco, CA,283
2020-05-31,$2.12 ,64120,organic,2020,San Francisco, CA,283
2020-05-31,$1.41 ,720648,conventional,2020,Seattle, WA,1029
2020-05-31,$2.18 ,61124,organic,2020,Seattle, WA,1029
2020-05-31,$1.20 ,95346,conventional,2020,Spokane, WA,1097
2020-05-31,$2.35 ,3651,organic,2020,Spokane, WA,1097
2020-05-31,$1.02 ,272347,conventional,2020,St. Louis, MO,1841
2020-05-31,$2.27 ,6748,organic,2020,St. Louis, MO,1841
2020-05-31,$1.40 ,111950,conventional,2020,Syracuse, NY,2693
2020-05-31,$1.74 ,4837,organic,2020,Syracuse, NY,2693
2020-05-31,$1.18 ,594977,conventional,2020,Tampa, FL,2636
2020-05-31,$1.35 ,24242,organic,2020,Tampa, FL,2636
2020-06-07,$1.44 ,145578,conventional,2020,Albany, NY,2832
2020-06-07,$1.91 ,3048,organic,2020,Albany, NY,2832
2020-06-07,$1.08 ,830423,conventional,2020,Atlanta, GA,2199
2020-06-07,$2.04 ,26877,organic,2020,Atlanta, GA,2199
2020-06-07,$1.40 ,1136493,conventional,2020,BaltimoreWashington, MD,2679
2020-06-07,$1.91 ,57832,organic,2020,BaltimoreWashington, MD,2679
2020-06-07,$1.33 ,125110,conventional,2020,Boise, ID,827
2020-06-07,$2.01 ,5652,organic,2020,Boise, ID,827
2020-06-07,$1.55 ,773725,conventional,2020,Boston, MA,2998
2020-06-07,$2.17 ,28853,organic,2020,Boston, MA,2998
2020-06-07,$0.98 ,291986,conventional,2020,BuffaloRochester, NY,2552
2020-06-07,$1.70 ,11608,organic,2020,BuffaloRochester, NY,2552
2020-06-07,$1.28 ,378347,conventional,2020,Charlotte, NC,2428
2020-06-07,$1.71 ,19601,organic,2020,Charlotte, NC,2428
2020-06-07,$1.27 ,1027048,conventional,2020,Chicago, IL,2030
2020-06-07,$2.14 ,41799,organic,2020,Chicago, IL,2030
2020-06-07,$1.03 ,377169,conventional,2020,CincinnatiDayton, OH,2190
2020-06-07,$1.88 ,16951,organic,2020,CincinnatiDayton, OH,2190
2020-06-07,$0.95 ,307166,conventional,2020,Columbus, OH,2261
2020-06-07,$1.83 ,10518,organic,2020,Columbus, OH,2261
2020-06-07,$0.74 ,1919021,conventional,2020,DallasFtWorth, TX,1449
2020-06-07,$1.54 ,44242,organic,2020,DallasFtWorth, TX,1449
2020-06-07,$1.17 ,1060820,conventional,2020,Denver, CO,1032
2020-06-07,$1.68 ,41491,organic,2020,Denver, CO,1032
2020-06-07,$1.05 ,574674,conventional,2020,Detroit, MI,2296
2020-06-07,$1.59 ,22661,organic,2020,Detroit, MI,2296
2020-06-07,$1.33 ,243162,conventional,2020,Grand Rapids, MI,2193
2020-06-07,$1.71 ,7288,organic,2020,Grand Rapids, MI,2193
2020-06-07,$1.14 ,460349,conventional,2020,HarrisburgScranton, PA,2717
2020-06-07,$1.67 ,15258,organic,2020,HarrisburgScranton, PA,2717
2020-06-07,$1.53 ,403274,conventional,2020,HartfordSpringfield, CT,2906
2020-06-07,$2.28 ,18486,organic,2020,HartfordSpringfield, CT,2906
2020-06-07,$0.77 ,1507767,conventional,2020,Houston, TX,1656
2020-06-07,$1.66 ,13193,organic,2020,Houston, TX,1656
2020-06-07,$1.01 ,309759,conventional,2020,Indianapolis, IN,2083
2020-06-07,$1.79 ,9092,organic,2020,Indianapolis, IN,2083
2020-06-07,$1.17 ,239366,conventional,2020,Jacksonville, FL,2440
2020-06-07,$1.65 ,10812,organic,2020,Jacksonville, FL,2440
2020-06-07,$1.10 ,411805,conventional,2020,Las Vegas, NV,286
2020-06-07,$1.69 ,11360,organic,2020,Las Vegas, NV,286
2020-06-07,$1.18 ,3357199,conventional,2020,Los Angeles, CA,111
2020-06-07,$2.09 ,131271,organic,2020,Los Angeles, CA,111
2020-06-07,$1.06 ,145680,conventional,2020,Louisville, KY,2101
2020-06-07,$2.04 ,4340,organic,2020,Louisville, KY,2101
2020-06-07,$1.03 ,341161,conventional,2020,Nashville, TN,2022
2020-06-07,$1.92 ,11919,organic,2020,Nashville, TN,2022
2020-06-07,$0.94 ,372031,conventional,2020,New Orleans, LA,1954
2020-06-07,$1.32 ,12123,organic,2020,New Orleans, LA,1954
2020-06-07,$1.59 ,2089051,conventional,2020,New York, NY,2794
2020-06-07,$1.95 ,113077,organic,2020,New York, NY,2794
2020-06-07,$1.14 ,584460,conventional,2020,Orlando, FL,2617
2020-06-07,$1.56 ,28746,organic,2020,Orlando, FL,2617
2020-06-07,$1.29 ,719260,conventional,2020,Philadelphia, PA,2759
2020-06-07,$1.91 ,31559,organic,2020,Philadelphia, PA,2759
2020-06-07,$0.95 ,1403564,conventional,2020,PhoenixTucson, AZ,482
2020-06-07,$1.53 ,23658,organic,2020,PhoenixTucson, AZ,482
2020-06-07,$1.28 ,135242,conventional,2020,Pittsburgh, PA,2445
2020-06-07,$1.68 ,9388,organic,2020,Pittsburgh, PA,2445
2020-06-07,$1.12 ,792164,conventional,2020,Portland, OR,855
2020-06-07,$2.21 ,37639,organic,2020,Portland, OR,855
2020-06-07,$1.21 ,487476,conventional,2020,RaleighGreensboro, NC,2557
2020-06-07,$1.67 ,25628,organic,2020,RaleighGreensboro, NC,2557
2020-06-07,$1.07 ,405576,conventional,2020,RichmondNorfolk, VA,2632
2020-06-07,$1.54 ,16045,organic,2020,RichmondNorfolk, VA,2632
2020-06-07,$1.59 ,529114,conventional,2020,Sacramento, CA,277
2020-06-07,$2.04 ,19146,organic,2020,Sacramento, CA,277
2020-06-07,$1.19 ,588820,conventional,2020,San Diego, CA,253
2020-06-07,$2.28 ,28249,organic,2020,San Diego, CA,253
2020-06-07,$1.64 ,968143,conventional,2020,San Francisco, CA,283
2020-06-07,$2.13 ,69005,organic,2020,San Francisco, CA,283
2020-06-07,$1.50 ,650278,conventional,2020,Seattle, WA,1029
2020-06-07,$2.17 ,58969,organic,2020,Seattle, WA,1029
2020-06-07,$1.27 ,87183,conventional,2020,Spokane, WA,1097
2020-06-07,$2.26 ,3417,organic,2020,Spokane, WA,1097
2020-06-07,$1.04 ,263189,conventional,2020,St. Louis, MO,1841
2020-06-07,$2.32 ,7257,organic,2020,St. Louis, MO,1841
2020-06-07,$1.20 ,108580,conventional,2020,Syracuse, NY,2693
2020-06-07,$1.76 ,4512,organic,2020,Syracuse, NY,2693
2020-06-07,$1.10 ,602983,conventional,2020,Tampa, FL,2636
2020-06-07,$1.38 ,23344,organic,2020,Tampa, FL,2636
2020-06-14,$1.37 ,199267,conventional,2020,Albany, NY,2832
2020-06-14,$1.87 ,2441,organic,2020,Albany, NY,2832
2020-06-14,$0.96 ,887754,conventional,2020,Atlanta, GA,2199
2020-06-14,$1.89 ,26750,organic,2020,Atlanta, GA,2199
2020-06-14,$1.40 ,1126724,conventional,2020,BaltimoreWashington, MD,2679
2020-06-14,$1.93 ,57346,organic,2020,BaltimoreWashington, MD,2679
2020-06-14,$1.27 ,129756,conventional,2020,Boise, ID,827
2020-06-14,$1.90 ,6122,organic,2020,Boise, ID,827
2020-06-14,$1.25 ,1024646,conventional,2020,Boston, MA,2998
2020-06-14,$2.11 ,31337,organic,2020,Boston, MA,2998
2020-06-14,$1.13 ,258202,conventional,2020,BuffaloRochester, NY,2552
2020-06-14,$1.59 ,11893,organic,2020,BuffaloRochester, NY,2552
2020-06-14,$1.28 ,369056,conventional,2020,Charlotte, NC,2428
2020-06-14,$1.70 ,18528,organic,2020,Charlotte, NC,2428
2020-06-14,$1.48 ,848813,conventional,2020,Chicago, IL,2030
2020-06-14,$1.99 ,59144,organic,2020,Chicago, IL,2030
2020-06-14,$1.13 ,336206,conventional,2020,CincinnatiDayton, OH,2190
2020-06-14,$2.02 ,15461,organic,2020,CincinnatiDayton, OH,2190
2020-06-14,$1.05 ,274109,conventional,2020,Columbus, OH,2261
2020-06-14,$1.92 ,9172,organic,2020,Columbus, OH,2261
2020-06-14,$0.81 ,1778970,conventional,2020,DallasFtWorth, TX,1449
2020-06-14,$1.52 ,41489,organic,2020,DallasFtWorth, TX,1449
2020-06-14,$1.08 ,1090371,conventional,2020,Denver, CO,1032
2020-06-14,$1.58 ,36681,organic,2020,Denver, CO,1032
2020-06-14,$1.19 ,449411,conventional,2020,Detroit, MI,2296
2020-06-14,$1.62 ,23064,organic,2020,Detroit, MI,2296
2020-06-14,$1.57 ,177211,conventional,2020,Grand Rapids, MI,2193
2020-06-14,$1.69 ,7185,organic,2020,Grand Rapids, MI,2193
2020-06-14,$1.15 ,470720,conventional,2020,HarrisburgScranton, PA,2717
2020-06-14,$1.64 ,15191,organic,2020,HarrisburgScranton, PA,2717
2020-06-14,$1.45 ,461646,conventional,2020,HartfordSpringfield, CT,2906
2020-06-14,$2.26 ,17504,organic,2020,HartfordSpringfield, CT,2906
2020-06-14,$0.84 ,1303071,conventional,2020,Houston, TX,1656
2020-06-14,$1.74 ,11863,organic,2020,Houston, TX,1656
2020-06-14,$1.08 ,282286,conventional,2020,Indianapolis, IN,2083
2020-06-14,$1.86 ,8480,organic,2020,Indianapolis, IN,2083
2020-06-14,$1.22 ,236240,conventional,2020,Jacksonville, FL,2440
2020-06-14,$1.94 ,9091,organic,2020,Jacksonville, FL,2440
2020-06-14,$1.02 ,438599,conventional,2020,Las Vegas, NV,286
2020-06-14,$1.64 ,13960,organic,2020,Las Vegas, NV,286
2020-06-14,$1.22 ,3134293,conventional,2020,Los Angeles, CA,111
2020-06-14,$2.09 ,128065,organic,2020,Los Angeles, CA,111
2020-06-14,$0.97 ,167494,conventional,2020,Louisville, KY,2101
2020-06-14,$1.90 ,4632,organic,2020,Louisville, KY,2101
2020-06-14,$0.93 ,340818,conventional,2020,Nashville, TN,2022
2020-06-14,$1.80 ,13053,organic,2020,Nashville, TN,2022
2020-06-14,$1.00 ,347804,conventional,2020,New Orleans, LA,1954
2020-06-14,$1.33 ,10432,organic,2020,New Orleans, LA,1954
2020-06-14,$1.29 ,2874346,conventional,2020,New York, NY,2794
2020-06-14,$1.94 ,100341,organic,2020,New York, NY,2794
2020-06-14,$1.14 ,583064,conventional,2020,Orlando, FL,2617
2020-06-14,$1.85 ,22766,organic,2020,Orlando, FL,2617
2020-06-14,$1.17 ,847891,conventional,2020,Philadelphia, PA,2759
2020-06-14,$1.87 ,29645,organic,2020,Philadelphia, PA,2759
2020-06-14,$0.85 ,1489519,conventional,2020,PhoenixTucson, AZ,482
2020-06-14,$1.52 ,26726,organic,2020,PhoenixTucson, AZ,482
2020-06-14,$1.25 ,132028,conventional,2020,Pittsburgh, PA,2445
2020-06-14,$1.66 ,9223,organic,2020,Pittsburgh, PA,2445
2020-06-14,$1.10 ,829979,conventional,2020,Portland, OR,855
2020-06-14,$2.02 ,39364,organic,2020,Portland, OR,855
2020-06-14,$1.22 ,476410,conventional,2020,RaleighGreensboro, NC,2557
2020-06-14,$1.69 ,24483,organic,2020,RaleighGreensboro, NC,2557
2020-06-14,$1.02 ,410066,conventional,2020,RichmondNorfolk, VA,2632
2020-06-14,$1.62 ,15888,organic,2020,RichmondNorfolk, VA,2632
2020-06-14,$1.23 ,623327,conventional,2020,Sacramento, CA,277
2020-06-14,$1.97 ,17720,organic,2020,Sacramento, CA,277
2020-06-14,$1.22 ,547668,conventional,2020,San Diego, CA,253
2020-06-14,$2.12 ,30498,organic,2020,San Diego, CA,253
2020-06-14,$1.46 ,989195,conventional,2020,San Francisco, CA,283
2020-06-14,$2.10 ,68482,organic,2020,San Francisco, CA,283
2020-06-14,$1.42 ,706059,conventional,2020,Seattle, WA,1029
2020-06-14,$2.10 ,61050,organic,2020,Seattle, WA,1029
2020-06-14,$1.22 ,96199,conventional,2020,Spokane, WA,1097
2020-06-14,$2.03 ,4082,organic,2020,Spokane, WA,1097
2020-06-14,$1.07 ,250936,conventional,2020,St. Louis, MO,1841
2020-06-14,$2.22 ,7595,organic,2020,St. Louis, MO,1841
2020-06-14,$1.29 ,117078,conventional,2020,Syracuse, NY,2693
2020-06-14,$1.73 ,4813,organic,2020,Syracuse, NY,2693
2020-06-14,$1.18 ,604605,conventional,2020,Tampa, FL,2636
2020-06-14,$1.68 ,17648,organic,2020,Tampa, FL,2636
2020-06-21,$1.49 ,140597,conventional,2020,Albany, NY,2832
2020-06-21,$1.83 ,2844,organic,2020,Albany, NY,2832
2020-06-21,$0.96 ,861268,conventional,2020,Atlanta, GA,2199
2020-06-21,$1.85 ,26479,organic,2020,Atlanta, GA,2199
2020-06-21,$1.41 ,1089836,conventional,2020,BaltimoreWashington, MD,2679
2020-06-21,$1.92 ,58407,organic,2020,BaltimoreWashington, MD,2679
2020-06-21,$1.29 ,123896,conventional,2020,Boise, ID,827
2020-06-21,$1.96 ,5575,organic,2020,Boise, ID,827
2020-06-21,$1.52 ,729048,conventional,2020,Boston, MA,2998
2020-06-21,$2.16 ,27978,organic,2020,Boston, MA,2998
2020-06-21,$1.15 ,231047,conventional,2020,BuffaloRochester, NY,2552
2020-06-21,$1.82 ,12729,organic,2020,BuffaloRochester, NY,2552
2020-06-21,$1.29 ,343745,conventional,2020,Charlotte, NC,2428
2020-06-21,$1.82 ,15726,organic,2020,Charlotte, NC,2428
2020-06-21,$1.54 ,825756,conventional,2020,Chicago, IL,2030
2020-06-21,$1.99 ,60088,organic,2020,Chicago, IL,2030
2020-06-21,$1.14 ,332767,conventional,2020,CincinnatiDayton, OH,2190
2020-06-21,$1.96 ,16608,organic,2020,CincinnatiDayton, OH,2190
2020-06-21,$1.05 ,269539,conventional,2020,Columbus, OH,2261
2020-06-21,$1.87 ,9635,organic,2020,Columbus, OH,2261
2020-06-21,$0.83 ,1786599,conventional,2020,DallasFtWorth, TX,1449
2020-06-21,$1.53 ,42698,organic,2020,DallasFtWorth, TX,1449
2020-06-21,$1.06 ,1125406,conventional,2020,Denver, CO,1032
2020-06-21,$1.62 ,38111,organic,2020,Denver, CO,1032
2020-06-21,$1.18 ,460747,conventional,2020,Detroit, MI,2296
2020-06-21,$1.64 ,23586,organic,2020,Detroit, MI,2296
2020-06-21,$1.42 ,197001,conventional,2020,Grand Rapids, MI,2193
2020-06-21,$1.66 ,6226,organic,2020,Grand Rapids, MI,2193
2020-06-21,$1.18 ,425649,conventional,2020,HarrisburgScranton, PA,2717
2020-06-21,$1.66 ,14116,organic,2020,HarrisburgScranton, PA,2717
2020-06-21,$1.56 ,382018,conventional,2020,HartfordSpringfield, CT,2906
2020-06-21,$2.28 ,16454,organic,2020,HartfordSpringfield, CT,2906
2020-06-21,$0.87 ,1307731,conventional,2020,Houston, TX,1656
2020-06-21,$1.73 ,11822,organic,2020,Houston, TX,1656
2020-06-21,$1.08 ,281724,conventional,2020,Indianapolis, IN,2083
2020-06-21,$1.79 ,9254,organic,2020,Indianapolis, IN,2083
2020-06-21,$1.20 ,235787,conventional,2020,Jacksonville, FL,2440
2020-06-21,$1.94 ,8257,organic,2020,Jacksonville, FL,2440
2020-06-21,$1.04 ,417128,conventional,2020,Las Vegas, NV,286
2020-06-21,$1.57 ,15558,organic,2020,Las Vegas, NV,286
2020-06-21,$1.20 ,3219350,conventional,2020,Los Angeles, CA,111
2020-06-21,$1.94 ,134855,organic,2020,Los Angeles, CA,111
2020-06-21,$0.98 ,153702,conventional,2020,Louisville, KY,2101
2020-06-21,$1.89 ,5125,organic,2020,Louisville, KY,2101
2020-06-21,$0.92 ,337732,conventional,2020,Nashville, TN,2022
2020-06-21,$1.81 ,12593,organic,2020,Nashville, TN,2022
2020-06-21,$0.97 ,366377,conventional,2020,New Orleans, LA,1954
2020-06-21,$1.29 ,11323,organic,2020,New Orleans, LA,1954
2020-06-21,$1.56 ,2077103,conventional,2020,New York, NY,2794
2020-06-21,$1.94 ,99124,organic,2020,New York, NY,2794
2020-06-21,$1.13 ,601379,conventional,2020,Orlando, FL,2617
2020-06-21,$1.88 ,19882,organic,2020,Orlando, FL,2617
2020-06-21,$1.30 ,686814,conventional,2020,Philadelphia, PA,2759
2020-06-21,$1.87 ,30598,organic,2020,Philadelphia, PA,2759
2020-06-21,$0.84 ,1574524,conventional,2020,PhoenixTucson, AZ,482
2020-06-21,$1.43 ,29353,organic,2020,PhoenixTucson, AZ,482
2020-06-21,$1.27 ,126728,conventional,2020,Pittsburgh, PA,2445
2020-06-21,$1.61 ,10063,organic,2020,Pittsburgh, PA,2445
2020-06-21,$1.00 ,885971,conventional,2020,Portland, OR,855
2020-06-21,$1.97 ,36834,organic,2020,Portland, OR,855
2020-06-21,$1.23 ,454495,conventional,2020,RaleighGreensboro, NC,2557
2020-06-21,$1.76 ,19345,organic,2020,RaleighGreensboro, NC,2557
2020-06-21,$1.05 ,380544,conventional,2020,RichmondNorfolk, VA,2632
2020-06-21,$1.64 ,15151,organic,2020,RichmondNorfolk, VA,2632
2020-06-21,$1.42 ,538414,conventional,2020,Sacramento, CA,277
2020-06-21,$1.59 ,25376,organic,2020,Sacramento, CA,277
2020-06-21,$1.21 ,550856,conventional,2020,San Diego, CA,253
2020-06-21,$2.01 ,32807,organic,2020,San Diego, CA,253
2020-06-21,$1.58 ,903326,conventional,2020,San Francisco, CA,283
2020-06-21,$2.08 ,67035,organic,2020,San Francisco, CA,283
2020-06-21,$1.47 ,660319,conventional,2020,Seattle, WA,1029
2020-06-21,$2.26 ,56072,organic,2020,Seattle, WA,1029
2020-06-21,$1.29 ,89980,conventional,2020,Spokane, WA,1097
2020-06-21,$2.10 ,3830,organic,2020,Spokane, WA,1097
2020-06-21,$1.00 ,263083,conventional,2020,St. Louis, MO,1841
2020-06-21,$2.18 ,6950,organic,2020,St. Louis, MO,1841
2020-06-21,$1.28 ,97416,conventional,2020,Syracuse, NY,2693
2020-06-21,$1.80 ,4721,organic,2020,Syracuse, NY,2693
2020-06-21,$1.16 ,616603,conventional,2020,Tampa, FL,2636
2020-06-21,$1.76 ,15086,organic,2020,Tampa, FL,2636
2020-06-28,$1.54 ,149463,conventional,2020,Albany, NY,2832
2020-06-28,$1.87 ,2719,organic,2020,Albany, NY,2832
2020-06-28,$1.01 ,807926,conventional,2020,Atlanta, GA,2199
2020-06-28,$1.98 ,24180,organic,2020,Atlanta, GA,2199
2020-06-28,$1.42 ,1042056,conventional,2020,BaltimoreWashington, MD,2679
2020-06-28,$1.96 ,54586,organic,2020,BaltimoreWashington, MD,2679
2020-06-28,$1.25 ,126727,conventional,2020,Boise, ID,827
2020-06-28,$2.01 ,4895,organic,2020,Boise, ID,827
2020-06-28,$1.55 ,724637,conventional,2020,Boston, MA,2998
2020-06-28,$2.16 ,26300,organic,2020,Boston, MA,2998
2020-06-28,$1.14 ,214242,conventional,2020,BuffaloRochester, NY,2552
2020-06-28,$1.73 ,10817,organic,2020,BuffaloRochester, NY,2552
2020-06-28,$1.25 ,342131,conventional,2020,Charlotte, NC,2428
2020-06-28,$1.73 ,17379,organic,2020,Charlotte, NC,2428
2020-06-28,$0.89 ,1427871,conventional,2020,Chicago, IL,2030
2020-06-28,$2.10 ,42501,organic,2020,Chicago, IL,2030
2020-06-28,$0.90 ,388192,conventional,2020,CincinnatiDayton, OH,2190
2020-06-28,$1.58 ,17891,organic,2020,CincinnatiDayton, OH,2190
2020-06-28,$0.88 ,322690,conventional,2020,Columbus, OH,2261
2020-06-28,$1.79 ,9224,organic,2020,Columbus, OH,2261
2020-06-28,$0.80 ,1661452,conventional,2020,DallasFtWorth, TX,1449
2020-06-28,$1.47 ,43801,organic,2020,DallasFtWorth, TX,1449
2020-06-28,$1.15 ,980978,conventional,2020,Denver, CO,1032
2020-06-28,$1.59 ,40031,organic,2020,Denver, CO,1032
2020-06-28,$0.94 ,616375,conventional,2020,Detroit, MI,2296
2020-06-28,$1.54 ,18160,organic,2020,Detroit, MI,2296
2020-06-28,$1.36 ,204976,conventional,2020,Grand Rapids, MI,2193
2020-06-28,$1.74 ,7412,organic,2020,Grand Rapids, MI,2193
2020-06-28,$1.18 ,411461,conventional,2020,HarrisburgScranton, PA,2717
2020-06-28,$1.72 ,12890,organic,2020,HarrisburgScranton, PA,2717
2020-06-28,$1.56 ,377481,conventional,2020,HartfordSpringfield, CT,2906
2020-06-28,$2.16 ,12728,organic,2020,HartfordSpringfield, CT,2906
2020-06-28,$0.85 ,1213100,conventional,2020,Houston, TX,1656
2020-06-28,$1.56 ,14837,organic,2020,Houston, TX,1656
2020-06-28,$0.91 ,315504,conventional,2020,Indianapolis, IN,2083
2020-06-28,$1.67 ,7972,organic,2020,Indianapolis, IN,2083
2020-06-28,$1.11 ,252120,conventional,2020,Jacksonville, FL,2440
2020-06-28,$1.93 ,7744,organic,2020,Jacksonville, FL,2440
2020-06-28,$0.96 ,437180,conventional,2020,Las Vegas, NV,286
2020-06-28,$1.61 ,14718,organic,2020,Las Vegas, NV,286
2020-06-28,$1.23 ,2997116,conventional,2020,Los Angeles, CA,111
2020-06-28,$1.81 ,124570,organic,2020,Los Angeles, CA,111
2020-06-28,$1.07 ,127110,conventional,2020,Louisville, KY,2101
2020-06-28,$1.94 ,4861,organic,2020,Louisville, KY,2101
2020-06-28,$0.96 ,304618,conventional,2020,Nashville, TN,2022
2020-06-28,$1.89 ,10951,organic,2020,Nashville, TN,2022
2020-06-28,$0.94 ,345226,conventional,2020,New Orleans, LA,1954
2020-06-28,$1.26 ,10126,organic,2020,New Orleans, LA,1954
2020-06-28,$1.53 ,1946124,conventional,2020,New York, NY,2794
2020-06-28,$2.00 ,95730,organic,2020,New York, NY,2794
2020-06-28,$1.03 ,661864,conventional,2020,Orlando, FL,2617
2020-06-28,$1.84 ,19188,organic,2020,Orlando, FL,2617
2020-06-28,$1.28 ,659709,conventional,2020,Philadelphia, PA,2759
2020-06-28,$1.92 ,28342,organic,2020,Philadelphia, PA,2759
2020-06-28,$0.93 ,1371281,conventional,2020,PhoenixTucson, AZ,482
2020-06-28,$1.42 ,25493,organic,2020,PhoenixTucson, AZ,482
2020-06-28,$1.00 ,169665,conventional,2020,Pittsburgh, PA,2445
2020-06-28,$1.64 ,9031,organic,2020,Pittsburgh, PA,2445
2020-06-28,$1.24 ,692369,conventional,2020,Portland, OR,855
2020-06-28,$2.25 ,30639,organic,2020,Portland, OR,855
2020-06-28,$1.21 ,454834,conventional,2020,RaleighGreensboro, NC,2557
2020-06-28,$1.64 ,25839,organic,2020,RaleighGreensboro, NC,2557
2020-06-28,$1.06 ,360834,conventional,2020,RichmondNorfolk, VA,2632
2020-06-28,$1.64 ,17427,organic,2020,RichmondNorfolk, VA,2632
2020-06-28,$1.26 ,591634,conventional,2020,Sacramento, CA,277
2020-06-28,$1.91 ,19223,organic,2020,Sacramento, CA,277
2020-06-28,$1.24 ,515460,conventional,2020,San Diego, CA,253
2020-06-28,$1.81 ,28376,organic,2020,San Diego, CA,253
2020-06-28,$1.13 ,1232668,conventional,2020,San Francisco, CA,283
2020-06-28,$2.16 ,60888,organic,2020,San Francisco, CA,283
2020-06-28,$1.44 ,646511,conventional,2020,Seattle, WA,1029
2020-06-28,$2.33 ,51729,organic,2020,Seattle, WA,1029
2020-06-28,$1.30 ,84123,conventional,2020,Spokane, WA,1097
2020-06-28,$2.40 ,3571,organic,2020,Spokane, WA,1097
2020-06-28,$1.01 ,238781,conventional,2020,St. Louis, MO,1841
2020-06-28,$2.10 ,6621,organic,2020,St. Louis, MO,1841
2020-06-28,$1.30 ,94219,conventional,2020,Syracuse, NY,2693
2020-06-28,$1.66 ,4921,organic,2020,Syracuse, NY,2693
2020-06-28,$1.04 ,668506,conventional,2020,Tampa, FL,2636
2020-06-28,$1.70 ,14857,organic,2020,Tampa, FL,2636
2020-07-05,$1.43 ,146451,conventional,2020,Albany, NY,2832
2020-07-05,$1.81 ,2669,organic,2020,Albany, NY,2832
2020-07-05,$1.00 ,862304,conventional,2020,Atlanta, GA,2199
2020-07-05,$1.96 ,26427,organic,2020,Atlanta, GA,2199
2020-07-05,$1.38 ,1100442,conventional,2020,BaltimoreWashington, MD,2679
2020-07-05,$1.94 ,55140,organic,2020,BaltimoreWashington, MD,2679
2020-07-05,$1.28 ,129813,conventional,2020,Boise, ID,827
2020-07-05,$2.04 ,6191,organic,2020,Boise, ID,827
2020-07-05,$1.52 ,738450,conventional,2020,Boston, MA,2998
2020-07-05,$2.13 ,26310,organic,2020,Boston, MA,2998
2020-07-05,$1.10 ,246109,conventional,2020,BuffaloRochester, NY,2552
2020-07-05,$1.81 ,10098,organic,2020,BuffaloRochester, NY,2552
2020-07-05,$1.27 ,360004,conventional,2020,Charlotte, NC,2428
2020-07-05,$1.86 ,13665,organic,2020,Charlotte, NC,2428
